"Id","MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","GrLivArea_stand","MasVnrArea_stand","LotFrontage_log","SalePrice_log","is_Fireplace","TotalBathrooms","TotalSF_stand"
202,20,"RL",10125,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","TA",3,"No","ALQ",641,"LwQ",279,276,1196,"GasA","TA","Y","SBrkr",1279,0,0,0,1,2,0,3,1,"TA",6,"Typ",2,"Fa","Detchd",1980,"Unf",2,473,"TA","TA","Y",238,83,0,0,0,0,0,2,2008,"WD","Normal",-0.449995292097703,-0.570554637923002,4.31748811353631,12.0523385455881,"1",2.5,-0.112020219947101
203,50,"RL",7000,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,6,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","BrkTil","Fa",3,"No","LwQ",617,"Unf",0,0,617,"GasA","Gd","Y","SBrkr",865,445,0,0,0,2,0,2,1,"TA",6,"Min1",0,"None","Attchd",1924,"Unf",1,398,"TA","TA","Y",0,0,126,0,0,0,0,5,2006,"COD","Normal",-0.391001653176203,-0.570554637923002,3.91202300542815,11.6262541502772,"0",2,-0.778918580516457
204,120,"RM",4438,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"Av","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",1,"Gd","Attchd",2004,"RFn",2,420,"TA","TA","Y",149,0,0,0,0,0,0,1,2008,"WD","Normal",-1.2701971751676,0.563725460717024,4.23410650459726,11.9117015849276,"1",2,-1.06003814491704
205,50,"RM",3500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None","TA","TA","CBlock","TA",3,"No","LwQ",312,"Unf",0,408,720,"GasA","TA","Y","SBrkr",720,564,0,0,0,1,1,2,1,"TA",5,"Typ",0,"None","Detchd",1948,"Unf",1,240,"TA","TA","Y",0,35,0,0,0,0,0,4,2009,"WD","Normal",-0.440480189045848,-0.570554637923002,3.91202300542815,11.6082356447746,"0",1.5,-0.685212059049595
206,20,"RL",11851,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","PConc","Gd",3,"No","Unf",0,"Unf",0,1424,1424,"GasA","Ex","Y","SBrkr",1442,0,0,0,0,2,0,3,1,"TA",5,"Typ",0,"None","Attchd",1990,"RFn",2,500,"TA","TA","Y",0,34,0,508,0,0,0,5,2009,"WD","Normal",-0.139802932607233,-0.570554637923002,4.59511985013459,12.1034860567551,"0",2,0.363814194254757
207,20,"RL",13673,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,5,1962,1962,"Gable","CompShg","HdBoard","HdBoard","None","TA","Gd","CBlock","TA",3,"No","Unf",0,"Unf",0,1140,1140,"GasA","TA","Y","SBrkr",1696,0,0,0,0,1,1,3,1,"TA",8,"Min2",1,"TA","Attchd",1962,"RFn",1,349,"TA","TA","Y",0,30,0,0,0,0,0,3,2007,"WD","Normal",0.343564302426996,-0.570554637923002,3.68887945411394,11.8768738928755,"1",1.5,0.327305159917019
208,20,"RL",12493,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1960,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","PConc","TA",3,"No","ALQ",419,"Rec",306,375,1100,"GasA","TA","Y","SBrkr",1100,0,0,1,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1960,"RFn",1,312,"TA","TA","Y",355,0,0,0,0,0,0,4,2008,"WD","Normal",-0.790635981354109,-0.570554637923002,4.23410650459726,11.8565151693603,"1",2,-0.446686368043037
209,60,"RL",14364,"Pave","IR1","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","2Story",7,5,1988,1989,"Gable","CompShg","Plywood","Plywood","BrkFace","Gd","TA","CBlock","Gd",3,"Gd","GLQ",1065,"Unf",0,92,1157,"GasA","Ex","Y","SBrkr",1180,882,0,1,0,2,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1988,"Fin",2,454,"TA","TA","Y",60,55,0,0,154,0,0,4,2007,"WD","Normal",1.04006984582278,0.137678789520526,4.23410650459726,12.5317727851695,"1",3.5,0.793403831628813
210,20,"RL",8250,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone","TA","TA","CBlock","Gd",3,"No","Rec",787,"Unf",0,305,1092,"GasA","Ex","Y","SBrkr",1092,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd",1964,"RFn",2,504,"TA","Gd","Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",-0.805860146237077,0.868044511571665,4.31748811353631,11.8844890214027,"0",2,-0.466157853023164
211,30,"RL",5604,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1925,1950,"Gable","CompShg","Stucco","Stucco","None","TA","TA","CBlock","TA",3,"No","Rec",468,"Unf",0,396,864,"GasA","TA","N","FuseA",864,0,0,1,0,1,0,2,1,"TA",5,"Typ",0,"None","None",1925,"None",0,0,"None","None","Y",0,0,96,0,0,0,0,4,2008,"WD","Normal",-1.23974884540166,-0.570554637923002,4.20469261939097,11.4927227576527,"0",2,-1.02109517495679
212,20,"RL",10420,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd",3,"Mn","GLQ",36,"Unf",0,1176,1212,"GasA","Ex","Y","SBrkr",1212,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2009,"RFn",2,460,"TA","TA","Y",100,22,0,0,0,0,0,3,2010,"WD","Normal",-0.577497672992559,-0.570554637923002,4.4188406077966,12.1335019526953,"0",2,-0.174085578321256
213,60,"FV",8640,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd",3,"No","GLQ",822,"Unf",0,78,900,"GasA","Ex","Y","SBrkr",932,920,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2009,"RFn",2,644,"TA","TA","Y",168,108,0,0,0,0,0,7,2009,"New","Partial",0.640435517644869,-0.570554637923002,4.27666611901606,12.4398712298317,"1",3.5,0.225079863771351
214,20,"RL",13568,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd",3,"No","ALQ",716,"Unf",0,274,990,"GasA","Ex","Y","SBrkr",990,0,0,0,1,1,0,3,1,"TA",5,"Typ",0,"None","Attchd",1996,"Unf",2,576,"TA","TA","Y",224,0,0,0,0,0,0,7,2006,"WD","Normal",-0.999968248494917,-0.570554637923002,3.76120011569356,11.9576112862317,"0",1.5,-0.714419286519786
215,60,"RL",10900,"Pave","IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,7,1977,1977,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd",3,"No","GLQ",378,"Unf",0,311,689,"GasA","Ex","Y","SBrkr",689,703,0,0,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd",1977,"Fin",1,299,"TA","TA","Y",0,36,0,0,0,0,450,3,2010,"WD","Normal",-0.234953963125782,0.27600563081809,4.23410650459726,11.9938072123631,"0",1.5,-0.591505537582733
216,20,"RL",10011,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA",3,"No","BLQ",360,"Unf",0,710,1070,"GasA","TA","Y","SBrkr",1236,0,0,0,1,1,0,2,1,"Gd",6,"Min1",1,"Fa","Attchd",1957,"Unf",1,447,"TA","TA","Y",0,0,0,0,0,0,0,5,2006,"WD","Normal",-0.531825178343655,-0.216437924201238,4.27666611901606,11.808947661697,"1",1.5,-0.317687780049694
217,20,"RL",8450,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"Mn","GLQ",946,"Unf",0,490,1436,"GasA","Ex","Y","SBrkr",1436,0,0,1,0,2,0,3,1,"Gd",8,"Typ",0,"None","Attchd",2004,"Unf",2,484,"TA","TA","Y",139,98,0,0,0,0,0,4,2008,"WD","Normal",-0.151221056269459,0.901242953483081,4.17438726989564,12.2548628096996,"0",3,0.371116001122305
218,70,"RM",9906,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA",3,"No","Unf",0,"Unf",0,686,686,"GasA","Fa","N","SBrkr",810,518,0,0,0,1,0,3,1,"TA",8,"Typ",0,"None","Detchd",1940,"Unf",1,210,"TA","TA","Y",0,172,60,0,0,0,0,9,2006,"WD","Family",-0.356747282189525,-0.570554637923002,4.04305126783455,11.580584113444,"0",1,-0.673042380937016
219,50,"RL",15660,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,9,1939,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","Gd","CBlock","TA",3,"No","BLQ",341,"Unf",0,457,798,"GasA","Ex","Y","SBrkr",1137,817,0,0,1,1,1,3,1,"Gd",8,"Typ",2,"TA","Attchd",1939,"Unf",2,431,"TA","TA","Y",0,119,150,0,0,0,0,5,2008,"WD","Normal",0.834543619902709,1.1557643414706,4.23410650459726,12.6491546172096,"1",2,0.225079863771351
220,120,"RL",3010,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"Av","GLQ",16,"Unf",0,1232,1248,"GasA","Ex","Y","SBrkr",1248,0,0,0,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd",2005,"Fin",2,438,"TA","TA","Y",108,0,0,0,0,0,0,3,2006,"New","Partial",-0.508988931019204,-0.482025459492561,3.76120011569356,12.0271851854705,"0",2,-0.086463895910684
221,20,"RL",8990,"Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd",3,"Mn","Unf",0,"Unf",0,1498,1498,"GasA","Ex","Y","SBrkr",1498,0,0,0,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd",2006,"RFn",2,675,"TA","TA","Y",351,33,0,0,0,0,0,4,2006,"New","Partial",-0.0332337784264583,-0.570554637923002,4.29045944114839,12.230277334227,"0",2,0.522020009718291
222,60,"RL",8068,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd",3,"No","Unf",0,"Unf",0,1010,1010,"GasA","Ex","Y","SBrkr",1010,1257,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2002,"RFn",2,390,"TA","TA","Y",120,46,0,0,0,0,0,12,2009,"ConLI","Normal",1.43018907094883,-0.570554637923002,4.23410650459726,12.2060726455302,"1",2.5,0.863987964681774
223,60,"RL",11475,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",6,6,1975,1975,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","Gd",3,"No","ALQ",550,"Unf",0,163,713,"GasA","TA","Y","SBrkr",811,741,0,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1975,"RFn",2,434,"TA","TA","Y",209,208,0,0,0,0,0,2,2006,"WD","Normal",0.0695293345335747,-0.570554637923002,4.44265125649032,12.1001564199386,"1",3.5,-0.36758346031127
224,20,"RL",10500,"Pave","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA",3,"No","ALQ",524,"LwQ",180,160,864,"GasA","Gd","Y","SBrkr",864,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd",1989,"Unf",2,576,"TA","TA","Y",216,0,0,0,0,0,0,3,2009,"WD","Abnorml",-1.23974884540166,-0.570554637923002,4.24849524204936,11.4824662574855,"0",1,-1.02109517495679
225,20,"RL",13472,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace","Ex","TA","PConc","Ex",3,"Gd","GLQ",56,"Unf",0,2336,2392,"GasA","Ex","Y","SBrkr",2392,0,0,0,0,2,0,3,1,"Ex",8,"Typ",1,"Ex","Attchd",2003,"Fin",3,968,"TA","TA","Y",248,105,0,0,0,0,0,6,2009,"WD","Normal",1.6680666472452,4.53093926913117,4.63472898822964,12.8642401071941,"1",2,2.6979584562475
226,160,"RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA",3,"No","Unf",0,"Unf",0,630,630,"GasA","TA","Y","SBrkr",630,672,0,0,0,2,1,3,1,"TA",6,"Typ",0,"None","Detchd",1991,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,0,5,2009,"COD","Abnorml",-0.406225818059171,0.215141820647162,3.04452243772342,11.6262541502772,"0",2.5,-0.772833741460167
227,60,"RL",9950,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"No","GLQ",565,"Unf",0,638,1203,"GasA","Ex","Y","SBrkr",1214,1306,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1995,"RFn",3,721,"TA","TA","Y",224,114,0,0,0,0,0,6,2007,"WD","Abnorml",1.91165328537268,1.03403672112874,4.40671924726425,12.5776362019627,"1",2.5,1.40675560850282
228,160,"RM",1869,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA",3,"No","Rec",321,"Unf",0,162,483,"GasA","TA","Y","SBrkr",483,504,0,0,0,1,1,2,1,"TA",5,"Typ",0,"None","Detchd",1987,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,0,9,2008,"WD","Normal",-1.00567731032603,0.132145715868624,3.04452243772342,11.5711943730942,"0",1.5,-1.33507287026134
229,20,"RL",8521,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA",3,"No","ALQ",842,"Unf",0,70,912,"GasA","TA","Y","SBrkr",912,0,0,0,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1974,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,0,5,2010,"WD","Normal",-1.14840385610385,-0.570554637923002,4.24849524204936,11.7360690162844,"1",1,-0.904266265076026
230,120,"RL",3182,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"Av","GLQ",16,"Unf",0,1357,1373,"GasA","Ex","Y","SBrkr",1555,0,0,0,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2005,"Fin",2,430,"TA","TA","Y",143,20,0,0,0,0,0,5,2009,"WD","Normal",0.0752383963646876,-0.482025459492561,3.76120011569356,12.16785143271,"1",2,0.43926619855275
231,20,"RL",8760,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA",3,"No","Unf",0,"Unf",0,1194,1194,"GasA","TA","Y","SBrkr",1194,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd",1959,"RFn",1,312,"TA","TA","Y",0,0,120,0,0,0,0,4,2010,"WD","Normal",-0.611752043979237,0.646721565495563,4.29045944114839,11.9049675527463,"0",2,-0.217896419526543
232,60,"RL",15138,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"No","GLQ",689,"Unf",0,773,1462,"GasA","Ex","Y","SBrkr",1490,1304,0,1,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",1995,"Fin",3,810,"TA","TA","Y",0,146,202,0,0,0,0,7,2009,"WD","Normal",2.43308093261433,2.2291806299397,5.15905529921453,12.9066918409288,"1",3.5,2.05539945190331
233,160,"RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA",3,"No","Unf",0,"Unf",0,483,483,"GasA","TA","Y","SBrkr",483,504,0,0,0,1,1,2,1,"TA",5,"Typ",1,"Po","Attchd",1972,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,0,6,2006,"WD","Normal",-1.00567731032603,1.07276823669206,3.04452243772342,11.4563551134818,"1",1.5,-1.33507287026134
234,20,"RL",10650,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA",4,"Av","LwQ",182,"ALQ",712,0,894,"GasA","TA","Y","SBrkr",894,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"None","Attchd",1976,"Unf",1,308,"TA","TA","Y",365,0,0,0,0,0,0,2,2010,"WD","Normal",-1.18265822709053,-0.570554637923002,4.31748811353631,11.7613468234687,"0",2,-0.948077106281312
235,60,"RL",7851,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd",3,"No","GLQ",625,"Unf",0,235,860,"GasA","Ex","Y","SBrkr",860,1100,0,1,0,2,1,4,1,"Gd",8,"Typ",2,"TA","BuiltIn",2002,"Fin",2,440,"TA","TA","Y",288,48,0,0,0,0,0,5,2010,"WD","Normal",0.845961743564935,-0.570554637923002,4.23410650459726,12.2853458264247,"1",3.5,0.307833674936892
236,160,"RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",6,3,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA",3,"No","ALQ",358,"Unf",0,125,483,"GasA","TA","Y","SBrkr",483,504,0,0,0,1,1,2,1,"TA",5,"Typ",0,"None","Detchd",1971,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,0,8,2008,"WD","Normal",-1.00567731032603,2.77142184782615,3.04452243772342,11.4019939042629,"0",1.5,-1.33507287026134
237,20,"RL",8773,"Pave","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd",3,"Av","GLQ",24,"Unf",0,1390,1414,"GasA","Ex","Y","SBrkr",1414,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2004,"RFn",2,494,"TA","TA","Y",132,105,0,0,0,0,0,5,2010,"WD","Normal",-0.193087509697621,-0.0283134200365507,4.17438726989564,12.1308101610296,"0",2,0.317569417426955
238,60,"RL",9453,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None","Gd","TA","PConc","Gd",3,"No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,0,2,2010,"WD","Normal",0.434909291724803,-0.570554637923002,4.23410650459726,12.1781874420406,"0",2.5,0.210476250036256
239,20,"RL",12030,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace","Ex","TA","PConc","Ex",3,"No","Unf",0,"Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd",2007,"Fin",3,818,"TA","TA","Y",168,228,0,0,0,0,0,12,2007,"New","Partial",0.339758261206254,0.83484606966025,4.53259949315326,12.6698066617623,"0",2,0.999071391731407
240,50,"RL",8741,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","TA",2,"No","LwQ",94,"Unf",0,641,735,"GasA","TA","Y","FuseA",798,689,0,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",1949,"Unf",1,220,"TA","TA","Y",0,140,0,0,0,0,0,4,2010,"WD","Normal",-0.0541670051405391,-0.570554637923002,3.95124371858143,11.6351430976945,"1",1.5,-0.419913076195362
241,20,"FV",9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd",3,"Av","GLQ",1078,"Unf",0,488,1566,"GasA","Ex","Y","SBrkr",1566,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd",2008,"RFn",2,750,"TA","TA","Y",144,168,0,0,0,0,0,4,2010,"WD","Normal",0.0961716230787684,-0.37136398645451,4.31748811353631,12.4780063610138,"0",3,0.687527632049372
242,30,"RM",3880,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,9,1945,1997,"Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","CBlock","TA",3,"No","ALQ",329,"Unf",0,357,686,"GasA","Gd","Y","SBrkr",866,0,0,0,0,1,0,2,1,"Gd",4,"Typ",0,"None","None",1945,"None",0,0,"None","None","Y",58,42,0,0,0,0,0,8,2007,"WD","Normal",-1.23594280418092,-0.570554637923002,3.68887945411394,11.6127707999399,"0",1,-1.23528150973819
243,50,"RM",5000,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,4,1900,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA",3,"No","Unf",0,"Unf",0,540,540,"GasA","Gd","N","FuseA",889,551,0,0,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd",1940,"Unf",1,352,"Fa","TA","Y",0,0,77,0,0,0,0,4,2006,"WD","Normal",-0.143608973827975,-0.570554637923002,4.14313472639153,11.2772031314492,"0",1,-0.714419286519786
244,160,"RL",10762,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","Gd",3,"No","Unf",0,"Unf",0,626,626,"GasA","TA","Y","SBrkr",626,591,0,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1980,"RFn",1,288,"TA","TA","Y",0,28,0,0,0,0,0,4,2009,"WD","Normal",-0.567982569940704,-0.570554637923002,4.31748811353631,11.6952470217642,"1",1.5,-0.881143876662125
245,60,"RL",8880,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd",3,"No","GLQ",695,"Unf",0,253,948,"GasA","Ex","Y","SBrkr",1222,888,0,1,0,2,1,3,1,"Gd",8,"Typ",2,"Fa","Attchd",1994,"RFn",2,463,"TA","TA","Y",0,130,0,0,0,0,0,5,2010,"WD","Normal",1.13141483512058,-0.570554637923002,4.23410650459726,12.2307652581205,"1",3.5,0.597472014016283
246,20,"RL",10400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1988,1988,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","Gd",3,"Av","GLQ",929,"Unf",0,916,1845,"GasA","Gd","Y","SBrkr",1872,0,0,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1988,"Fin",2,604,"TA","TA","Y",197,39,0,0,0,0,0,6,2006,"WD","Normal",0.678495929852289,-0.00618112542894048,4.38202663467388,12.3946247520748,"1",2.5,1.39945380163527
247,190,"RM",9142,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","CompShg","AsbShng","AsbShng","None","TA","Fa","Stone","Fa",3,"No","Unf",0,"Unf",0,1020,1020,"GasA","Gd","N","FuseP",908,1020,0,0,0,2,0,4,2,"Fa",9,"Typ",0,"None","Detchd",1910,"Unf",1,440,"Po","Po","Y",0,60,112,0,0,0,0,4,2006,"WD","Normal",0.785065084033064,-0.570554637923002,4.23410650459726,11.8277362048103,"0",2,0.463605554777909
